association_id,gene_id,disease_id,confidence_score,evidence_level
ASSOC05723,GENE0009,DIS0013,0.53,Strong
ASSOC05724,GENE0926,DIS0137,0.69,Emerging
ASSOC05725,GENE0294,DIS0114,0.79,Emerging
ASSOC05726,GENE0217,DIS0320,0.9,Emerging
ASSOC05727,GENE0508,DIS0291,0.94,Moderate
ASSOC05729,GENE0385,DIS0390,0.92,Moderate
ASSOC05730,GENE0967,DIS0336,0.82,Strong
ASSOC05731,GENE1160,DIS0334,0.61,Moderate
ASSOC05732,GENE1388,DIS0225,0.67,Moderate
ASSOC05733,GENE0342,DIS0289,0.63,Moderate
ASSOC05734,GENE0395,DIS0136,0.94,Strong
ASSOC05735,GENE0306,DIS0260,0.98,Emerging
ASSOC05736,GENE1150,DIS0225,0.66,Emerging
ASSOC05737,GENE1281,DIS0314,0.74,Moderate
ASSOC05738,GENE0666,DIS0073,0.88,Strong
ASSOC05739,GENE0627,DIS0483,0.74,Moderate
ASSOC05740,GENE1105,DIS0305,0.76,Moderate
ASSOC05741,GENE1387,DIS0320,0.77,Strong
ASSOC05742,GENE0236,DIS0305,0.55,Strong
ASSOC05743,GENE0288,DIS0437,0.97,Strong
ASSOC05744,GENE0951,DIS0122,0.6,Emerging
ASSOC05745,GENE0249,DIS0015,0.53,Moderate
ASSOC05746,GENE0914,DIS0450,0.67,Strong
ASSOC05747,GENE1134,DIS0420,0.67,Strong
ASSOC05748,GENE0015,DIS0466,0.55,Strong
ASSOC05749,GENE1383,DIS0050,0.84,Emerging
ASSOC05750,GENE0558,DIS0069,0.76,Moderate
ASSOC05751,GENE0733,DIS0278,0.83,Strong
ASSOC05752,GENE0153,DIS0035,0.62,Emerging
ASSOC05753,GENE0094,DIS0030,0.63,Emerging
ASSOC05754,GENE0314,DIS0429,0.96,Moderate
ASSOC05755,GENE1080,DIS0154,0.74,Strong
ASSOC05756,GENE1005,DIS0131,0.89,Strong
ASSOC05757,GENE0813,DIS0295,0.82,Emerging
ASSOC05758,GENE0895,DIS0388,0.6,Moderate
ASSOC05759,GENE0466,DIS0219,0.61,Strong
ASSOC05760,GENE0879,DIS0198,0.87,Strong
ASSOC05761,GENE1104,DIS0053,0.76,Emerging
ASSOC05762,GENE0110,DIS0471,0.82,Moderate
ASSOC05763,GENE0699,DIS0126,0.82,Strong
ASSOC05764,GENE0122,DIS0204,0.83,Emerging
ASSOC05765,GENE0517,DIS0176,0.97,Moderate
ASSOC05766,GENE1406,DIS0368,0.87,Strong
ASSOC05767,GENE1396,DIS0404,0.89,Strong
ASSOC05768,GENE0918,DIS0136,0.55,Emerging
ASSOC05769,GENE0437,DIS0165,0.91,Emerging
ASSOC05770,GENE0151,DIS0312,0.56,Strong
ASSOC05771,GENE0639,DIS0232,0.68,Moderate
ASSOC05772,GENE0861,DIS0187,0.57,Strong
ASSOC05773,GENE0052,DIS0175,0.81,Emerging
ASSOC05774,GENE0043,DIS0497,0.68,Emerging
ASSOC05775,GENE0441,DIS0013,0.72,Strong
ASSOC05776,GENE0891,DIS0188,0.62,Strong
ASSOC05777,GENE0311,DIS0048,0.62,Moderate
ASSOC05778,GENE0950,DIS0283,0.97,Emerging
ASSOC05779,GENE1402,DIS0296,0.83,Emerging
ASSOC05780,GENE1460,DIS0072,0.88,Strong
ASSOC05781,GENE1359,DIS0219,0.98,Strong
ASSOC05782,GENE1384,DIS0441,0.55,Moderate
ASSOC05783,GENE0778,DIS0430,0.51,Strong
ASSOC05784,GENE0135,DIS0058,0.85,Strong
ASSOC05785,GENE0485,DIS0230,0.61,Moderate
ASSOC05786,GENE0986,DIS0434,0.52,Emerging
ASSOC05787,GENE1164,DIS0242,0.77,Moderate
ASSOC05788,GENE0465,DIS0395,0.7,Emerging
ASSOC05789,GENE1370,DIS0352,0.53,Moderate
ASSOC05790,GENE1462,DIS0495,0.87,Emerging
ASSOC05791,GENE0229,DIS0084,0.86,Moderate
ASSOC05792,GENE0085,DIS0297,0.64,Emerging
ASSOC05793,GENE0662,DIS0443,0.54,Strong
ASSOC05794,GENE0121,DIS0253,0.75,Moderate
ASSOC05795,GENE0193,DIS0226,0.88,Strong
ASSOC05796,GENE1238,DIS0081,0.6,Emerging
ASSOC05797,GENE0258,DIS0054,0.61,Moderate
ASSOC05798,GENE0413,DIS0250,0.96,Moderate
ASSOC05799,GENE1038,DIS0109,0.88,Moderate
ASSOC05800,GENE0114,DIS0027,0.74,Moderate
ASSOC05801,GENE0715,DIS0455,0.83,Strong
ASSOC05802,GENE1189,DIS0275,0.7,Moderate
ASSOC05803,GENE0173,DIS0432,0.93,Emerging
ASSOC05804,GENE1083,DIS0367,0.52,Emerging
ASSOC05805,GENE0881,DIS0327,0.84,Emerging
ASSOC05806,GENE0810,DIS0227,0.6,Moderate
ASSOC05807,GENE0642,DIS0486,0.81,Moderate
ASSOC05808,GENE0545,DIS0279,0.73,Moderate
ASSOC05809,GENE0399,DIS0061,0.81,Strong
ASSOC05810,GENE1044,DIS0298,0.67,Strong
ASSOC05811,GENE0052,DIS0072,0.73,Moderate
ASSOC05812,GENE0774,DIS0058,0.63,Strong
ASSOC05813,GENE1147,DIS0163,0.97,Strong
ASSOC05814,GENE0946,DIS0043,0.78,Moderate
ASSOC05815,GENE0672,DIS0223,0.87,Strong
ASSOC05816,GENE0662,DIS0496,0.9,Strong
ASSOC05817,GENE0166,DIS0188,0.74,Moderate
ASSOC05818,GENE0132,DIS0087,0.81,Strong
ASSOC05819,GENE0050,DIS0435,0.6,Moderate
ASSOC05820,GENE1246,DIS0244,0.63,Moderate
ASSOC05821,GENE1408,DIS0402,0.86,Strong
ASSOC05822,GENE0990,DIS0484,0.69,Moderate
ASSOC05823,GENE1032,DIS0332,0.55,Strong
ASSOC05824,GENE1174,DIS0078,0.73,Strong
ASSOC05825,GENE0765,DIS0097,0.75,Strong
ASSOC05826,GENE1252,DIS0360,0.8,Emerging
ASSOC05827,GENE0874,DIS0455,0.64,Moderate
ASSOC05828,GENE1044,DIS0310,0.85,Emerging
ASSOC05829,GENE1379,DIS0251,0.98,Strong
ASSOC05830,GENE0547,DIS0184,0.8,Strong
ASSOC05831,GENE0300,DIS0104,0.81,Emerging
ASSOC05832,GENE0150,DIS0473,0.84,Strong
ASSOC05833,GENE0980,DIS0378,0.55,Strong
ASSOC05834,GENE0404,DIS0239,0.78,Moderate
ASSOC05835,GENE0936,DIS0086,0.59,Moderate
ASSOC05836,GENE1497,DIS0164,0.76,Emerging
ASSOC05837,GENE0075,DIS0147,0.75,Moderate
ASSOC05838,GENE1142,DIS0222,0.94,Moderate
ASSOC05839,GENE0458,DIS0056,0.6,Emerging
ASSOC05840,GENE0795,DIS0214,0.98,Emerging
ASSOC05841,GENE0015,DIS0458,0.97,Moderate
ASSOC05842,GENE0255,DIS0496,0.76,Moderate
ASSOC05843,GENE0643,DIS0229,0.64,Moderate
ASSOC05844,GENE1108,DIS0480,0.52,Moderate
ASSOC05845,GENE0917,DIS0359,0.56,Moderate
ASSOC05846,GENE1337,DIS0303,0.95,Strong
ASSOC05847,GENE0444,DIS0095,0.83,Emerging
ASSOC05848,GENE0059,DIS0301,0.64,Moderate
ASSOC05849,GENE0527,DIS0321,0.99,Strong
ASSOC05850,GENE0375,DIS0467,0.67,Strong
ASSOC05851,GENE1443,DIS0007,0.85,Strong
ASSOC05852,GENE1038,DIS0229,0.6,Moderate
ASSOC05853,GENE0729,DIS0014,0.6,Strong
ASSOC05854,GENE0060,DIS0368,0.54,Moderate
ASSOC05855,GENE0866,DIS0497,0.64,Strong
ASSOC05856,GENE0458,DIS0155,0.61,Emerging
ASSOC05857,GENE0580,DIS0295,0.85,Strong
ASSOC05858,GENE0582,DIS0214,0.79,Emerging
ASSOC05859,GENE0669,DIS0242,0.83,Emerging
ASSOC05860,GENE0749,DIS0459,0.82,Moderate
ASSOC05861,GENE0497,DIS0291,0.62,Moderate
ASSOC05862,GENE1265,DIS0258,0.78,Strong
ASSOC05863,GENE0557,DIS0226,0.55,Emerging
ASSOC05864,GENE0958,DIS0363,0.61,Moderate
ASSOC05865,GENE0612,DIS0326,0.88,Strong
ASSOC05866,GENE1302,DIS0031,0.89,Emerging
ASSOC05867,GENE0801,DIS0132,0.69,Strong
ASSOC05868,GENE0669,DIS0255,0.51,Strong
ASSOC05869,GENE1193,DIS0159,0.99,Moderate
ASSOC05870,GENE0644,DIS0181,0.84,Moderate
ASSOC05871,GENE0376,DIS0313,0.56,Strong
ASSOC05872,GENE0187,DIS0031,0.65,Strong
ASSOC05873,GENE1222,DIS0372,0.71,Moderate
ASSOC05874,GENE0256,DIS0127,0.51,Moderate
ASSOC05875,GENE0105,DIS0026,0.58,Moderate
ASSOC05876,GENE0365,DIS0334,0.86,Emerging
ASSOC05877,GENE1426,DIS0019,0.67,Emerging
ASSOC05878,GENE1301,DIS0183,0.81,Emerging
ASSOC05879,GENE1343,DIS0008,0.9,Moderate
ASSOC05880,GENE0192,DIS0377,0.97,Strong
ASSOC05881,GENE0217,DIS0335,0.64,Emerging
ASSOC05882,GENE0402,DIS0173,0.58,Moderate
ASSOC05883,GENE1230,DIS0038,0.77,Moderate
ASSOC05884,GENE0644,DIS0006,0.86,Moderate
ASSOC05885,GENE0117,DIS0022,0.76,Strong
ASSOC05886,GENE0578,DIS0485,0.95,Moderate
ASSOC05887,GENE0561,DIS0167,0.57,Emerging
ASSOC05888,GENE0759,DIS0301,0.76,Strong
ASSOC05889,GENE0222,DIS0210,0.71,Strong
ASSOC05890,GENE0239,DIS0116,0.57,Strong
ASSOC05891,GENE1386,DIS0386,0.55,Emerging
ASSOC05892,GENE0554,DIS0459,0.54,Moderate
ASSOC05893,GENE1411,DIS0004,0.92,Moderate
ASSOC05894,GENE0770,DIS0471,0.52,Moderate
ASSOC05895,GENE0978,DIS0238,0.71,Moderate
ASSOC05896,GENE0705,DIS0482,0.62,Emerging
ASSOC05897,GENE0572,DIS0324,0.96,Moderate
ASSOC05898,GENE0318,DIS0190,0.64,Emerging
ASSOC05899,GENE1342,DIS0183,0.57,Strong
ASSOC05900,GENE0270,DIS0221,0.5,Emerging
ASSOC05901,GENE0407,DIS0443,0.5,Strong
ASSOC05902,GENE0960,DIS0159,0.53,Moderate
ASSOC05903,GENE1492,DIS0308,0.54,Strong
ASSOC05904,GENE1222,DIS0436,0.81,Emerging
ASSOC05905,GENE0361,DIS0128,0.97,Emerging
ASSOC05906,GENE0415,DIS0480,0.54,Strong
ASSOC05907,GENE0446,DIS0169,0.71,Emerging
ASSOC05908,GENE0450,DIS0153,0.74,Moderate
ASSOC05909,GENE0334,DIS0177,0.74,Moderate
ASSOC05910,GENE0996,DIS0354,0.75,Strong
ASSOC05911,GENE0970,DIS0330,0.64,Moderate
ASSOC05912,GENE1367,DIS0002,0.73,Emerging
ASSOC05913,GENE1211,DIS0174,0.95,Emerging
ASSOC05914,GENE0854,DIS0068,0.63,Emerging
ASSOC05915,GENE0016,DIS0236,0.53,Emerging
ASSOC05916,GENE0002,DIS0239,0.92,Strong
ASSOC05917,GENE0880,DIS0216,0.72,Moderate
ASSOC05918,GENE0618,DIS0071,0.6,Strong
ASSOC05919,GENE0077,DIS0338,0.54,Moderate
ASSOC05920,GENE0099,DIS0262,0.66,Moderate
ASSOC05921,GENE0313,DIS0238,0.85,Moderate
ASSOC05922,GENE0152,DIS0365,0.86,Strong
ASSOC05923,GENE1409,DIS0103,0.91,Moderate
ASSOC05924,GENE1484,DIS0194,0.88,Strong
ASSOC05925,GENE1049,DIS0188,0.55,Strong
ASSOC05926,GENE0934,DIS0403,0.84,Emerging
ASSOC05927,GENE1464,DIS0222,0.82,Moderate
ASSOC05928,GENE1104,DIS0245,0.61,Emerging
ASSOC05929,GENE1231,DIS0417,0.77,Moderate
ASSOC05930,GENE0840,DIS0224,0.57,Strong
ASSOC05931,GENE0337,DIS0430,0.63,Moderate
ASSOC05932,GENE0259,DIS0473,0.67,Strong
ASSOC05933,GENE0161,DIS0132,0.58,Strong
ASSOC05934,GENE0331,DIS0337,0.87,Strong
ASSOC05935,GENE1001,DIS0157,0.74,Emerging
ASSOC05936,GENE0233,DIS0030,0.9,Emerging
ASSOC05937,GENE0420,DIS0200,0.52,Strong
ASSOC05938,GENE0552,DIS0348,0.53,Strong
ASSOC05939,GENE0005,DIS0200,0.69,Emerging
ASSOC05940,GENE1465,DIS0250,0.73,Emerging
ASSOC05941,GENE0910,DIS0172,0.6,Moderate
ASSOC05942,GENE0575,DIS0408,0.72,Strong
ASSOC05943,GENE1420,DIS0333,0.66,Moderate
ASSOC05944,GENE1083,DIS0100,0.88,Strong
ASSOC05945,GENE1397,DIS0180,0.76,Moderate
ASSOC05946,GENE0488,DIS0231,0.84,Moderate
ASSOC05947,GENE0428,DIS0055,0.99,Strong
ASSOC05948,GENE1009,DIS0269,0.68,Moderate
ASSOC05949,GENE0671,DIS0387,0.88,Emerging
ASSOC05950,GENE0820,DIS0368,0.55,Moderate
ASSOC05951,GENE1178,DIS0427,0.61,Emerging
ASSOC05952,GENE0338,DIS0498,0.71,Strong
ASSOC05953,GENE1209,DIS0170,0.62,Moderate
ASSOC05954,GENE0277,DIS0354,0.85,Emerging
ASSOC05955,GENE0602,DIS0304,0.92,Emerging
ASSOC05956,GENE1474,DIS0302,0.54,Emerging
ASSOC05957,GENE0123,DIS0471,0.63,Strong
ASSOC05958,GENE0479,DIS0005,0.51,Emerging
ASSOC05959,GENE0059,DIS0390,0.62,Moderate
ASSOC05960,GENE0870,DIS0362,0.54,Strong
ASSOC05961,GENE0303,DIS0159,0.53,Moderate
ASSOC05962,GENE1170,DIS0390,0.81,Strong
ASSOC05963,GENE1161,DIS0403,0.58,Strong
ASSOC05964,GENE1230,DIS0381,0.67,Strong
ASSOC05965,GENE0918,DIS0131,0.6,Moderate
ASSOC05966,GENE0782,DIS0243,0.5,Strong
ASSOC05967,GENE1088,DIS0415,0.61,Strong
ASSOC05968,GENE0052,DIS0196,0.83,Moderate
ASSOC05969,GENE0754,DIS0060,0.66,Strong
ASSOC05970,GENE1210,DIS0241,0.96,Moderate
ASSOC05971,GENE0421,DIS0391,0.89,Strong
ASSOC05972,GENE0266,DIS0120,0.51,Strong
ASSOC05973,GENE0760,DIS0361,0.63,Strong
ASSOC05974,GENE0315,DIS0210,0.99,Emerging
ASSOC05975,GENE0232,DIS0268,0.62,Emerging
ASSOC05976,GENE0991,DIS0280,0.6,Emerging
ASSOC05977,GENE1434,DIS0169,0.98,Emerging
ASSOC05978,GENE0250,DIS0171,0.7,Moderate
ASSOC05979,GENE0573,DIS0336,0.95,Strong
ASSOC05980,GENE1128,DIS0145,0.61,Emerging
ASSOC05981,GENE1366,DIS0378,0.71,Emerging
ASSOC05982,GENE1108,DIS0246,0.61,Emerging
ASSOC05983,GENE0883,DIS0429,0.7,Moderate
ASSOC05984,GENE1069,DIS0018,0.58,Emerging
ASSOC05985,GENE1336,DIS0175,0.71,Emerging
ASSOC05986,GENE1351,DIS0093,0.66,Moderate
ASSOC05987,GENE1087,DIS0491,0.83,Strong
ASSOC05988,GENE1260,DIS0369,0.77,Moderate
ASSOC05989,GENE0235,DIS0470,0.97,Emerging
ASSOC05990,GENE0824,DIS0450,0.77,Emerging
ASSOC05991,GENE0558,DIS0498,0.96,Moderate
ASSOC05992,GENE0547,DIS0295,0.79,Strong
ASSOC05993,GENE0297,DIS0059,0.83,Moderate
ASSOC05994,GENE0929,DIS0025,0.54,Strong
ASSOC05995,GENE1474,DIS0136,0.84,Strong
ASSOC05996,GENE0180,DIS0284,0.77,Emerging
ASSOC05997,GENE0664,DIS0296,0.56,Moderate
ASSOC05998,GENE0801,DIS0334,0.66,Emerging
ASSOC05999,GENE0571,DIS0373,0.61,Moderate
ASSOC06000,GENE0418,DIS0316,0.98,Emerging
ASSOC06001,GENE0609,DIS0027,0.98,Emerging
ASSOC06002,GENE0411,DIS0300,0.67,Moderate
ASSOC06003,GENE0023,DIS0157,0.5,Emerging
ASSOC06004,GENE1117,DIS0496,0.78,Emerging
ASSOC06005,GENE0770,DIS0219,0.98,Moderate
ASSOC06006,GENE0010,DIS0074,0.92,Strong
ASSOC06007,GENE1064,DIS0241,0.5,Strong
ASSOC06008,GENE0731,DIS0247,0.61,Moderate
ASSOC06009,GENE0254,DIS0416,0.64,Strong
ASSOC06010,GENE1458,DIS0410,0.88,Moderate
ASSOC06011,GENE1190,DIS0178,0.82,Strong
ASSOC06012,GENE0617,DIS0275,0.91,Moderate
ASSOC06013,GENE1142,DIS0164,0.75,Emerging
ASSOC06014,GENE0523,DIS0471,0.62,Emerging
ASSOC06015,GENE1129,DIS0364,0.91,Emerging
ASSOC06016,GENE1442,DIS0171,0.61,Emerging
ASSOC06017,GENE0500,DIS0454,0.93,Emerging
ASSOC06018,GENE1347,DIS0135,0.56,Emerging
ASSOC06019,GENE1434,DIS0014,0.95,Emerging
ASSOC06020,GENE0922,DIS0408,0.98,Emerging
ASSOC06021,GENE0337,DIS0498,0.72,Moderate
ASSOC06022,GENE0234,DIS0159,0.94,Emerging
ASSOC06023,GENE0902,DIS0049,0.83,Strong
ASSOC06024,GENE0198,DIS0019,0.52,Strong
ASSOC06025,GENE1206,DIS0137,0.83,Strong
ASSOC06026,GENE1486,DIS0160,0.86,Strong
ASSOC06027,GENE1343,DIS0353,0.77,Emerging
ASSOC06028,GENE0230,DIS0396,0.76,Moderate
ASSOC06029,GENE0460,DIS0144,0.71,Emerging
ASSOC06030,GENE0112,DIS0391,0.62,Emerging
ASSOC06031,GENE0583,DIS0398,0.87,Moderate
ASSOC06032,GENE0894,DIS0303,0.91,Emerging
ASSOC06033,GENE0327,DIS0090,0.96,Strong
ASSOC06034,GENE1437,DIS0263,0.58,Strong
ASSOC06035,GENE1454,DIS0132,0.61,Strong
ASSOC06036,GENE1060,DIS0099,0.6,Emerging
ASSOC06037,GENE0785,DIS0402,0.76,Emerging
ASSOC06038,GENE0681,DIS0280,0.5,Emerging
ASSOC06039,GENE0615,DIS0051,0.93,Moderate
ASSOC06040,GENE1249,DIS0221,0.83,Moderate
ASSOC06041,GENE0560,DIS0167,0.93,Moderate
ASSOC06042,GENE1421,DIS0050,0.73,Moderate
ASSOC06043,GENE0510,DIS0396,0.54,Moderate
ASSOC06044,GENE1380,DIS0005,0.92,Moderate
ASSOC06045,GENE0605,DIS0228,0.56,Moderate
ASSOC06046,GENE0913,DIS0185,0.61,Strong
ASSOC06047,GENE1013,DIS0037,0.57,Moderate
ASSOC06048,GENE0019,DIS0396,0.93,Moderate
ASSOC06049,GENE0729,DIS0376,0.78,Emerging
ASSOC06050,GENE0889,DIS0419,0.84,Emerging
ASSOC06051,GENE1393,DIS0471,0.62,Emerging
ASSOC06052,GENE1374,DIS0485,0.74,Emerging
ASSOC06053,GENE0474,DIS0099,0.73,Moderate
ASSOC06054,GENE1355,DIS0085,0.55,Strong
ASSOC06055,GENE0388,DIS0254,0.95,Emerging
ASSOC06056,GENE1414,DIS0450,0.65,Moderate
ASSOC06057,GENE1034,DIS0118,0.94,Strong
ASSOC06058,GENE0774,DIS0500,0.89,Moderate
ASSOC06059,GENE0357,DIS0221,0.88,Moderate
ASSOC06060,GENE0660,DIS0115,0.56,Moderate
ASSOC06061,GENE0033,DIS0408,0.79,Strong
ASSOC06062,GENE0313,DIS0196,0.79,Emerging
ASSOC06063,GENE0848,DIS0112,0.82,Strong
ASSOC06064,GENE0188,DIS0187,0.78,Emerging
ASSOC06065,GENE0101,DIS0016,0.51,Emerging
ASSOC06066,GENE1274,DIS0374,0.92,Moderate
ASSOC06067,GENE0628,DIS0047,0.63,Emerging
ASSOC06068,GENE0376,DIS0201,0.72,Moderate
ASSOC06069,GENE1094,DIS0165,0.58,Strong
ASSOC06070,GENE1177,DIS0195,0.67,Strong
ASSOC06071,GENE1445,DIS0394,0.78,Strong
ASSOC06072,GENE1244,DIS0093,0.97,Moderate
ASSOC06073,GENE0525,DIS0178,0.68,Strong
ASSOC06074,GENE0522,DIS0342,0.55,Moderate
ASSOC06075,GENE1128,DIS0067,0.65,Moderate
ASSOC06076,GENE1098,DIS0180,0.61,Moderate
ASSOC06077,GENE0082,DIS0124,0.76,Emerging
ASSOC06078,GENE1153,DIS0416,0.59,Emerging
ASSOC06079,GENE0464,DIS0202,0.88,Strong
ASSOC06080,GENE0299,DIS0169,0.9,Moderate
ASSOC06081,GENE0426,DIS0412,0.88,Strong
ASSOC06082,GENE0226,DIS0059,0.73,Emerging
ASSOC06083,GENE1085,DIS0201,0.81,Emerging
ASSOC06084,GENE0237,DIS0047,0.64,Strong
ASSOC06085,GENE0801,DIS0237,0.56,Emerging
ASSOC06086,GENE1020,DIS0494,0.81,Emerging
ASSOC06087,GENE0240,DIS0432,0.87,Emerging
ASSOC06088,GENE1282,DIS0392,0.97,Moderate
ASSOC06089,GENE0897,DIS0249,0.7,Moderate
ASSOC06090,GENE0794,DIS0007,0.91,Emerging
ASSOC06091,GENE0784,DIS0434,0.76,Moderate
ASSOC06092,GENE0682,DIS0478,0.63,Strong
ASSOC06093,GENE0218,DIS0419,0.84,Emerging
ASSOC06094,GENE1117,DIS0076,0.69,Moderate
ASSOC06095,GENE0586,DIS0197,0.89,Emerging
ASSOC06096,GENE0866,DIS0446,0.82,Strong
ASSOC06097,GENE0371,DIS0284,0.63,Moderate
ASSOC06098,GENE0301,DIS0402,0.74,Moderate
ASSOC06099,GENE0474,DIS0269,0.92,Strong
ASSOC06100,GENE0733,DIS0039,0.77,Moderate
ASSOC06101,GENE0155,DIS0373,0.87,Emerging
ASSOC06102,GENE0751,DIS0399,0.74,Moderate
ASSOC06103,GENE1271,DIS0476,0.98,Emerging
ASSOC06104,GENE0544,DIS0237,0.93,Emerging
ASSOC06105,GENE0710,DIS0200,0.51,Emerging
ASSOC06106,GENE0573,DIS0018,0.77,Moderate
ASSOC06107,GENE1238,DIS0434,0.82,Strong
ASSOC06108,GENE1500,DIS0187,0.55,Emerging
ASSOC06109,GENE0766,DIS0488,0.65,Emerging
ASSOC06110,GENE0545,DIS0280,0.75,Moderate
ASSOC06111,GENE0502,DIS0212,0.55,Strong
ASSOC06112,GENE1246,DIS0418,0.95,Strong
ASSOC06113,GENE0113,DIS0227,0.81,Moderate
ASSOC06114,GENE0177,DIS0069,0.54,Moderate
ASSOC06115,GENE1412,DIS0427,0.5,Moderate
ASSOC06116,GENE0526,DIS0204,0.55,Strong
ASSOC06117,GENE0237,DIS0207,0.61,Strong
ASSOC06118,GENE0971,DIS0405,0.71,Strong
ASSOC06119,GENE0812,DIS0280,0.62,Emerging
ASSOC06120,GENE0291,DIS0373,0.9,Emerging
ASSOC06121,GENE0443,DIS0281,0.76,Strong
ASSOC06122,GENE0666,DIS0157,0.64,Emerging
ASSOC06123,GENE1297,DIS0052,0.82,Moderate
ASSOC06124,GENE0296,DIS0231,0.89,Strong
ASSOC06125,GENE0826,DIS0040,0.98,Moderate
ASSOC06126,GENE0638,DIS0130,0.97,Strong
ASSOC06127,GENE0705,DIS0234,0.69,Moderate
ASSOC06128,GENE0619,DIS0055,0.9,Strong
ASSOC06129,GENE0117,DIS0335,0.69,Moderate
ASSOC06130,GENE0081,DIS0361,0.96,Emerging
ASSOC06131,GENE0481,DIS0224,0.71,Emerging
ASSOC06132,GENE0919,DIS0245,0.83,Moderate
ASSOC06133,GENE1293,DIS0169,0.88,Emerging
ASSOC06134,GENE0800,DIS0005,0.83,Emerging
ASSOC06135,GENE0471,DIS0419,0.74,Emerging
ASSOC06136,GENE0851,DIS0084,0.83,Moderate
ASSOC06137,GENE0035,DIS0368,0.92,Emerging
ASSOC06138,GENE0930,DIS0228,0.81,Moderate
ASSOC06139,GENE0536,DIS0208,0.93,Emerging
ASSOC06140,GENE0862,DIS0412,0.89,Strong
ASSOC06141,GENE0069,DIS0317,0.97,Moderate
ASSOC06142,GENE0423,DIS0203,0.81,Strong
ASSOC06143,GENE0206,DIS0418,0.64,Emerging
ASSOC06144,GENE0173,DIS0089,0.51,Emerging
ASSOC06145,GENE0841,DIS0123,0.91,Moderate
ASSOC06146,GENE1424,DIS0202,0.79,Strong
ASSOC06147,GENE1222,DIS0237,0.85,Strong
ASSOC06149,GENE0576,DIS0264,0.57,Strong
ASSOC06150,GENE0589,DIS0239,0.79,Emerging
ASSOC06151,GENE1302,DIS0363,0.97,Emerging
ASSOC06152,GENE0507,DIS0253,0.65,Moderate
ASSOC06153,GENE1019,DIS0204,0.64,Emerging
ASSOC06154,GENE1341,DIS0344,0.82,Moderate
ASSOC06155,GENE0793,DIS0448,0.83,Moderate
ASSOC06156,GENE0881,DIS0099,0.95,Strong
ASSOC06157,GENE0184,DIS0452,0.62,Emerging
ASSOC06158,GENE0276,DIS0085,0.71,Strong
ASSOC06159,GENE1392,DIS0423,0.86,Moderate
ASSOC06160,GENE1151,DIS0428,0.8,Moderate
ASSOC06161,GENE1136,DIS0001,0.91,Moderate
ASSOC06162,GENE1157,DIS0175,0.95,Moderate
ASSOC06164,GENE0137,DIS0444,0.96,Strong
ASSOC06165,GENE0898,DIS0028,0.74,Emerging
ASSOC06166,GENE0436,DIS0076,0.88,Strong
ASSOC06167,GENE0950,DIS0336,0.96,Moderate
ASSOC06168,GENE0108,DIS0031,0.81,Moderate
ASSOC06169,GENE1172,DIS0494,0.82,Strong
ASSOC06170,GENE1241,DIS0080,0.78,Emerging
ASSOC06171,GENE0341,DIS0100,0.93,Moderate
ASSOC06172,GENE0944,DIS0252,0.52,Emerging
ASSOC06173,GENE1494,DIS0117,0.63,Strong
ASSOC06174,GENE0668,DIS0172,0.53,Moderate
ASSOC06175,GENE0188,DIS0345,0.6,Strong
ASSOC06176,GENE0705,DIS0182,0.87,Emerging
ASSOC06177,GENE0235,DIS0408,0.77,Moderate
ASSOC06178,GENE0804,DIS0172,0.83,Emerging
ASSOC06179,GENE0059,DIS0498,0.77,Moderate
ASSOC06180,GENE1097,DIS0159,0.54,Moderate
ASSOC06181,GENE0068,DIS0363,0.65,Strong
ASSOC06182,GENE0086,DIS0051,0.97,Emerging
ASSOC06183,GENE0526,DIS0408,0.78,Strong
ASSOC06184,GENE0853,DIS0480,0.63,Strong
ASSOC06185,GENE0510,DIS0376,0.55,Strong
ASSOC06186,GENE0828,DIS0403,0.89,Strong
ASSOC06187,GENE0846,DIS0392,0.53,Emerging
ASSOC06188,GENE1393,DIS0192,0.66,Strong
ASSOC06189,GENE0106,DIS0155,0.9,Strong
ASSOC06190,GENE1018,DIS0300,0.54,Emerging
ASSOC06191,GENE1449,DIS0284,0.99,Emerging
ASSOC06192,GENE0825,DIS0286,0.69,Emerging
ASSOC06193,GENE1082,DIS0096,0.64,Emerging
ASSOC06194,GENE1108,DIS0414,0.82,Emerging
ASSOC06195,GENE1115,DIS0067,0.84,Strong
ASSOC06196,GENE0085,DIS0043,0.67,Strong
ASSOC06197,GENE0980,DIS0035,0.53,Emerging
ASSOC06198,GENE1031,DIS0057,0.56,Moderate
ASSOC06199,GENE1283,DIS0337,0.93,Strong
ASSOC06200,GENE1284,DIS0037,0.66,Emerging
ASSOC06201,GENE0371,DIS0133,0.79,Moderate
ASSOC06202,GENE0386,DIS0263,0.92,Emerging
ASSOC06203,GENE0476,DIS0428,0.73,Moderate
ASSOC06204,GENE0293,DIS0449,0.86,Moderate
ASSOC06205,GENE0798,DIS0237,0.77,Strong
ASSOC06206,GENE0711,DIS0257,0.53,Strong
ASSOC06207,GENE0681,DIS0291,0.89,Strong
ASSOC06208,GENE0549,DIS0285,0.73,Emerging
ASSOC06209,GENE1478,DIS0076,0.84,Emerging
ASSOC06210,GENE0893,DIS0005,0.81,Moderate
ASSOC06211,GENE1489,DIS0416,0.87,Moderate
ASSOC06212,GENE1255,DIS0282,0.95,Emerging
